,index,Status,Inversions,Speed /mph,Height /ft,Drop /ft,Length /ft,G-Force
688,2205,1,3.0050420168067227,80.8,259.2,229.7,6708.7,3.5
689,2208,0,3.0050420168067227,24.9,23.0,114.6054131054131,639.8,
690,2210,1,3.0050420168067227,57.0,122.0,114.6054131054131,5383.0,
691,2212,0,2.0,55.0,100.0,90.0,2900.0,
692,2213,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
693,2217,1,3.0050420168067227,45.51390243902439,14.0,114.6054131054131,190.0,
694,2221,1,3.0050420168067227,40.0,76.0,114.6054131054131,2800.0,
695,2225,1,3.0050420168067227,55.9,39.4,114.6054131054131,3280.8,
696,2237,1,3.0050420168067227,30.0,36.1,114.6054131054131,820.3,
697,2239,0,3.0050420168067227,65.0,161.0,155.0,5427.0,
698,2243,1,3.0050420168067227,45.51390243902439,13.0,114.6054131054131,262.5,
699,2245,1,4.0,49.7,108.3,95.2,2624.7,
700,2246,1,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
701,2248,0,3.0050420168067227,45.51390243902439,32.8,114.6054131054131,2001.7804232804233,2.5
702,2250,1,3.0050420168067227,28.0,49.3,114.6054131054131,1213.9,
703,2254,1,3.0050420168067227,42.3,78.8,114.6054131054131,2303.2,
704,2255,1,1.0,45.51390243902439,33.0,114.6054131054131,656.2,
705,2259,0,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
706,2261,1,1.0,56.0,114.0,114.6054131054131,1863.5,3.5
707,2269,1,3.0050420168067227,53.0,100.0,95.0,4230.0,2.8
708,2275,1,6.0,55.0,146.0,109.0,3125.0,
709,2278,1,3.0050420168067227,50.5,94.6,85.0,3468.0,3.5
710,2304,0,3.0050420168067227,45.51390243902439,49.3,114.6054131054131,2001.7804232804233,2.5
711,2310,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
712,2312,0,1.0,57.0,137.8,114.6054131054131,863.0,
713,2320,0,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
714,2321,1,3.0050420168067227,45.0,78.0,72.0,3200.0,
715,2323,1,3.0050420168067227,29.1,55.4,114.6054131054131,1181.1,4.5
716,2325,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
717,2334,1,1.0,55.2,106.0,104.0,3264.4,
718,2344,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
719,2346,0,1.0,45.51390243902439,64.3,114.6054131054131,344.4,
720,2351,1,1.0,41.0,60.7,114.6054131054131,1817.6,3.5
721,2354,1,3.0050420168067227,43.5,98.4,114.6054131054131,229.6,4.5
722,2355,1,3.0050420168067227,55.0,75.0,114.6054131054131,2500.0,
723,2361,1,3.0050420168067227,83.3,249.3,255.9,5131.3,3.8
724,2375,0,3.0050420168067227,45.51390243902439,28.0,114.6054131054131,656.2,
725,2376,1,1.0,23.6,16.4,114.6054131054131,984.3,
726,2390,1,3.0050420168067227,36.0,54.2,114.6054131054131,1102.3,3.5
727,2394,1,3.0050420168067227,55.0,91.0,85.0,2361.0,
728,2395,1,3.0050420168067227,45.51390243902439,14.8,114.6054131054131,452.8,
729,2402,1,3.0050420168067227,30.1,45.9,114.6054131054131,2575.5,2.2
730,2404,1,3.0050420168067227,35.0,52.5,114.6054131054131,1256.6,
731,2408,1,10.0,52.8,108.3,114.6054131054131,2870.8,
732,2415,1,3.0050420168067227,51.0,78.0,114.6054131054131,2352.0,
733,2418,1,8.0,65.0,148.0,161.0,4165.0,
734,2420,0,1.0,45.51390243902439,36.1,114.6054131054131,1197.5,
735,2423,1,3.0050420168067227,18.6,22.0,114.6054131054131,469.2,
736,2427,1,3.0050420168067227,31.1,75.5,114.6054131054131,1689.7,
737,2428,1,3.0050420168067227,20.5,23.0,114.6054131054131,649.6,
738,2437,1,5.0,46.6,82.0,114.6054131054131,2296.6,
739,2440,0,3.0050420168067227,22.4,26.3,114.6054131054131,1181.1,
740,2443,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
741,2448,0,3.0050420168067227,45.51390243902439,65.0,60.0,2300.0,
742,2451,1,3.0050420168067227,54.0,104.5,100.7,3534.0,2.4
743,2459,1,2.0,46.6,65.6,114.6054131054131,2755.9,3.5
744,2463,1,3.0,52.8,98.4,114.6054131054131,1246.7,
745,2465,1,5.0,54.7,131.3,104.3,2805.1,3.3
746,2466,1,3.0,50.0,85.0,114.6054131054131,1950.0,
747,2471,1,2.0,37.3,64.0,114.6054131054131,1148.0,
748,2474,1,1.0,46.6,82.0,114.6054131054131,1394.3,
749,2476,1,3.0050420168067227,18.6,29.5,114.6054131054131,574.2,
750,2477,1,3.0,46.6,78.8,114.6054131054131,2001.7804232804233,
751,2479,1,2.0,45.0,90.0,114.6054131054131,1300.0,
752,2481,0,3.0050420168067227,45.51390243902439,32.8,114.6054131054131,2001.7804232804233,2.5
753,2485,1,3.0050420168067227,24.9,23.0,114.6054131054131,639.8,
754,2487,1,3.0050420168067227,15.5,11.5,114.6054131054131,278.8,
755,2493,1,3.0050420168067227,64.0,125.0,114.6054131054131,1269.0,4.0
756,2497,0,3.0050420168067227,28.0,45.9,114.6054131054131,1213.9,
757,2507,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
758,2509,1,2.0,37.3,64.0,114.6054131054131,1148.3,
759,2513,0,1.0,41.0,60.0,114.6054131054131,1817.0,
760,2518,1,3.0050420168067227,38.0,120.0,54.0,1019.0,
761,2520,1,3.0050420168067227,53.4,141.1,114.6054131054131,1722.4,
762,2522,1,4.0,49.7,108.3,95.2,2624.7,
763,2529,0,3.0050420168067227,45.51390243902439,65.0,60.0,2400.0,
764,2532,0,3.0050420168067227,37.3,50.8,114.6054131054131,1391.1,
765,2539,1,3.0050420168067227,41.2,56.8,114.6054131054131,2583.0,2.1
766,2540,1,3.0050420168067227,34.2,108.3,114.6054131054131,810.4,3.5
767,2541,0,3.0050420168067227,45.51390243902439,40.0,114.6054131054131,1100.0,
768,2542,1,1.0,45.51390243902439,36.0,114.6054131054131,1197.0,
769,2547,1,3.0050420168067227,40.0,50.0,114.6054131054131,1410.0,
770,2552,1,2.0,65.2,151.6,114.6054131054131,1476.4,4.0
771,2554,0,3.0050420168067227,49.7,82.0,114.6054131054131,1640.4,
772,2555,1,3.0050420168067227,30.0,82.0,114.6054131054131,2034.1,3.5
773,2567,0,1.0,50.0,95.0,114.6054131054131,2219.0,
774,2570,0,3.0050420168067227,31.1,44.3,114.6054131054131,1765.1,
775,2573,0,3.0050420168067227,30.1,45.9,114.6054131054131,2575.5,2.2
776,2579,0,3.0050420168067227,62.1,114.8,114.6054131054131,3280.8,4.0
777,2582,1,3.0050420168067227,45.51390243902439,49.3,114.6054131054131,1246.8,
778,2589,1,3.0050420168067227,37.3,78.7,114.6054131054131,1738.8,
779,2591,1,3.0050420168067227,50.0,65.0,114.6054131054131,5053.0,
780,2592,0,4.0,50.2,98.9,114.6054131054131,2769.0,5.2
781,2598,1,4.0,62.1,124.7,114.6054131054131,3464.5,3.8
782,2617,1,3.0,43.5,124.0,114.6054131054131,2624.0,
783,2622,1,3.0050420168067227,45.51390243902439,14.0,114.6054131054131,190.0,
784,2631,0,3.0,43.5,91.8,114.6054131054131,1968.5,
785,2638,1,1.0,70.0,218.0,114.6054131054131,1300.0,
786,2647,0,1.0,41.0,60.0,114.6054131054131,1817.0,
787,2650,1,3.0050420168067227,32.0,38.0,114.6054131054131,2139.0,
788,2656,1,3.0050420168067227,18.6,24.9,114.6054131054131,518.3,
789,2662,1,1.0,55.2,106.0,104.0,3264.4,
790,2664,0,2.0,46.6,78.7,114.6054131054131,1443.5,
791,2671,1,5.0,65.0,133.0,114.6054131054131,2500.0,
792,2677,1,2.0,65.3,151.6,114.6054131054131,492.2,5.0
793,2679,1,6.0,65.0,156.0,146.0,4370.0,4.2
794,2685,0,2.0,50.0,70.0,114.6054131054131,1200.0,
795,2690,1,3.0050420168067227,50.0,70.0,70.0,2272.0,
796,2702,1,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
797,2703,1,3.0050420168067227,26.8,48.3,114.6054131054131,1194.3,
798,2711,1,3.0050420168067227,45.51390243902439,13.0,114.6054131054131,262.5,
799,2715,0,3.0,43.5,75.8,114.6054131054131,1601.1,
800,2719,1,3.0050420168067227,68.0,185.0,175.0,630.0,
801,2721,1,3.0050420168067227,93.0,310.0,300.0,6595.0,
802,2722,1,3.0050420168067227,77.0,230.0,114.6054131054131,5318.0,
803,2728,1,3.0050420168067227,52.8,101.8,98.4,2477.0,
804,2734,1,3.0,65.6,191.6,177.0,1204.0,4.5
805,2743,0,3.0050420168067227,31.1,44.3,114.6054131054131,1765.1,
806,2748,1,3.0050420168067227,26.0,48.6,114.6054131054131,1122.1,2.2
807,2765,1,3.0050420168067227,28.0,45.9,114.6054131054131,1213.9,
808,2778,1,3.0,45.51390243902439,100.0,114.6054131054131,2362.0,
809,2783,1,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
810,2786,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
811,2788,0,3.0,53.0,111.0,114.6054131054131,3444.0,4.7
812,2792,1,2.0,45.51390243902439,98.4,114.6054131054131,2001.7804232804233,4.0
813,2799,1,3.0,55.9,87.93446200150488,114.6054131054131,2362.2,
814,2800,1,3.0050420168067227,29.1,55.4,114.6054131054131,1181.1,4.5
815,2801,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
816,2802,1,1.0,45.0,56.0,47.0,635.0,4.0
817,2807,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
818,2809,1,3.0050420168067227,58.0,93.0,114.6054131054131,2840.0,
819,2818,1,1.0,47.8,80.4,114.6054131054131,1942.3,
820,2819,1,3.0050420168067227,55.0,70.0,65.0,2640.0,
821,2821,0,1.0,57.0,137.8,114.6054131054131,863.0,
822,2825,1,3.0,75.0,150.0,180.0,2600.0,
823,2827,0,3.0050420168067227,16.2,10.8,114.6054131054131,197.5,
824,2833,0,3.0050420168067227,57.9,118.8,98.4,2463.9,
825,2836,1,3.0050420168067227,37.3,50.8,114.6054131054131,1391.1,
826,2860,0,3.0050420168067227,70.0,180.0,114.6054131054131,704.0,
827,2862,1,3.0050420168067227,50.0,87.93446200150488,82.0,2800.0,
828,2864,1,4.0,43.5,98.4,114.6054131054131,2296.6,
829,2871,0,3.0050420168067227,13.7,12.8,114.6054131054131,2001.7804232804233,
830,2874,0,4.0,50.0,117.0,115.0,3470.0,3.5
831,2878,1,3.0050420168067227,34.0,43.0,39.0,1205.0,
832,2879,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
833,2882,0,3.0050420168067227,55.0,80.0,114.6054131054131,3000.0,
834,2883,1,3.0050420168067227,55.0,87.93446200150488,100.0,2500.0,
835,2887,0,3.0050420168067227,31.0,53.0,27.0,1351.0,
836,2889,1,3.0050420168067227,35.0,51.8,49.8,1312.3,
837,2898,0,1.0,57.0,137.8,114.6054131054131,863.0,
838,2903,0,1.0,50.0,95.0,114.6054131054131,2231.0,
839,2921,1,3.0050420168067227,14.1,11.8,114.6054131054131,196.8,
840,2924,1,3.0050420168067227,33.0,40.0,38.0,1240.0,
841,2927,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
842,2936,1,5.0,49.7,109.3,114.6054131054131,2260.5,
843,2943,1,3.0050420168067227,43.5,75.5,114.6054131054131,2742.8,3.0
844,2944,1,2.0,54.1,105.0,114.6054131054131,2231.0,4.3
845,2945,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
846,2948,1,3.0050420168067227,42.0,95.0,60.0,2001.7804232804233,3.0
847,2952,1,5.0,55.0,115.0,95.0,2170.0,
848,2959,1,3.0050420168067227,28.0,32.8,114.6054131054131,656.2,
849,2963,1,2.0,35.0,62.0,114.6054131054131,360.0,
850,2966,1,3.0,47.0,116.5,114.6054131054131,935.0,
851,2967,1,3.0050420168067227,60.0,87.93446200150488,115.0,4725.0,
852,2975,0,5.0,63.0,154.0,144.0,4155.0,
853,2981,0,3.0050420168067227,45.51390243902439,15.0,114.6054131054131,280.0,
854,2983,1,3.0050420168067227,37.3,42.7,114.6054131054131,1194.2,
855,2984,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
856,2985,0,2.0,65.0,200.0,139.0,1229.0,5.0
857,2991,1,2.0,51.0,106.0,100.0,2759.0,
858,2994,1,3.0050420168067227,27.0,43.0,56.0,1300.0,
859,2996,1,3.0050420168067227,22.4,45.9,114.6054131054131,1476.4,
860,2998,1,3.0,55.0,70.0,65.0,1565.0,
861,3005,0,1.0,53.4,131.3,114.6054131054131,3412.1,5.2
862,3011,1,3.0050420168067227,9.9,87.93446200150488,114.6054131054131,367.4,
863,3012,0,3.0050420168067227,37.3,79.0,114.6054131054131,1082.7,2.5
864,3014,0,3.0050420168067227,49.7,131.3,114.6054131054131,4698.2,
865,3020,1,3.0050420168067227,53.0,87.93446200150488,88.0,2835.0,
866,3024,0,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
867,3025,1,6.0,62.1,147.7,114.6054131054131,4048.6,
868,3026,1,3.0050420168067227,45.0,40.0,70.0,2132.0,
869,3029,1,3.0050420168067227,50.0,70.0,114.6054131054131,2982.0,
870,3034,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
871,3047,1,1.0,56.5,109.6,107.9,3467.8,
872,3048,1,5.0,51.0,115.0,114.6054131054131,2766.0,4.3
873,3053,0,1.0,45.0,56.0,47.0,635.0,4.0
874,3056,1,3.0050420168067227,43.5,49.2,114.6054131054131,1049.9,
875,3062,1,3.0050420168067227,40.4,72.2,39.3,4921.3,
876,3082,1,3.0050420168067227,40.0,78.0,72.0,2558.0,
877,3091,0,3.0050420168067227,24.9,39.3,114.6054131054131,1190.9,
878,3095,1,3.0,43.5,75.5,114.6054131054131,1624.0,
879,3101,1,3.0050420168067227,31.1,45.9,114.6054131054131,1148.3,
880,3103,0,3.0050420168067227,14.0,16.0,114.6054131054131,541.0,
881,3105,0,3.0,44.0,96.8,92.0,1421.0,
882,3108,1,3.0050420168067227,21.8,19.0,114.6054131054131,410.1,
883,3111,1,3.0050420168067227,45.51390243902439,13.0,114.6054131054131,262.5,
884,3121,1,3.0050420168067227,50.0,55.0,52.0,2650.0,
885,3124,1,3.0,48.0,85.0,114.6054131054131,2050.0,
886,3126,0,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
887,3128,1,5.0,50.0,121.0,75.0,3100.0,
888,3129,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
889,3145,1,3.0050420168067227,53.7,100.4,100.0,3230.0,
890,3159,1,3.0050420168067227,45.51390243902439,49.3,114.6054131054131,2001.7804232804233,3.5
891,3167,1,1.0,45.51390243902439,36.1,114.6054131054131,1197.5,
892,3168,0,1.0,47.8,80.4,114.6054131054131,1942.3,
893,3170,1,3.0050420168067227,16.2,10.8,114.6054131054131,197.5,
894,3180,1,5.0,78.0,175.0,114.6054131054131,1800.0,
895,3190,1,4.0,49.7,78.7,114.6054131054131,1584.7,4.4
896,3193,1,3.0050420168067227,16.2,10.8,114.6054131054131,197.5,
897,3201,1,14.0,52.8,87.93446200150488,98.4,3838.6,
898,3202,0,5.0,49.7,106.7,114.6054131054131,4101.1,5.2
899,3206,1,5.0,49.7,105.0,114.6054131054131,2700.2,4.9
900,3214,1,3.0050420168067227,54.5,100.0,105.0,2415.0,
901,3220,0,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
902,3231,1,3.0050420168067227,35.0,51.8,49.8,1312.3,
903,3234,1,3.0050420168067227,54.1,108.3,100.8,3198.8,
904,3240,1,3.0,66.5,180.4,114.6054131054131,5019.7,4.0
905,3253,1,3.0050420168067227,43.5,73.1,114.6054131054131,2919.9,
906,3260,1,5.0,49.7,109.3,114.6054131054131,2260.5,
907,3268,1,3.0,47.8,67.3,114.6054131054131,2694.0,
908,3287,1,1.0,69.6,196.8,114.6054131054131,3218.5,
909,3290,1,3.0050420168067227,7.8,20.3,114.6054131054131,360.9,
910,3294,1,3.0050420168067227,31.1,45.9,114.6054131054131,3379.3,
911,3298,1,3.0050420168067227,65.0,185.0,114.6054131054131,630.0,
912,3309,1,3.0050420168067227,31.1,44.3,114.6054131054131,1765.1,
913,3313,1,5.0,62.1,131.2,114.6054131054131,2532.8,
914,3343,1,3.0050420168067227,95.0,325.0,320.0,6602.0,
915,3353,1,3.0050420168067227,40.4,72.2,114.6054131054131,1738.8,3.7
916,3358,1,3.0050420168067227,40.4,87.93446200150488,55.8,1312.3,
917,3372,1,5.0,49.7,109.3,114.6054131054131,2510.0,
918,3407,1,2.0,65.3,151.6,114.6054131054131,590.6,
919,3409,1,3.0050420168067227,28.6,36.1,114.6054131054131,921.9,
920,3422,1,3.0050420168067227,68.3,174.8,170.6,4038.8,
921,3429,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
922,3432,0,3.0050420168067227,16.2,10.8,114.6054131054131,197.5,
923,3435,0,5.0,49.7,109.3,114.6054131054131,2510.0,
924,3446,1,4.0,50.0,87.93446200150488,114.6054131054131,5500.0,
925,3453,1,2.0,54.0,107.0,101.0,3000.0,4.0
926,3457,1,3.0050420168067227,55.9,144.3,114.6054131054131,3937.0,
927,3469,1,3.0050420168067227,38.0,60.0,39.0,2001.7804232804233,
928,3483,1,1.0,47.8,80.4,114.6054131054131,1942.3,
929,3492,1,3.0050420168067227,28.5,42.7,114.6054131054131,1099.1,
930,3501,0,3.0050420168067227,33.2,65.6,114.6054131054131,2673.9,
931,3524,0,2.0,37.3,64.0,114.6054131054131,1148.3,
932,3537,1,3.0,52.8,87.93446200150488,114.6054131054131,1935.7,5.0
933,3565,1,3.0050420168067227,50.0,110.0,100.0,3300.0,
934,3568,0,2.0,55.9,87.93446200150488,114.6054131054131,1253.3,
935,3570,0,1.0,53.0,137.8,114.6054131054131,722.0,
936,3574,1,3.0050420168067227,21.8,41.8,114.6054131054131,944.9,
937,3586,1,3.0050420168067227,24.9,87.93446200150488,26.3,1246.8,
938,3617,0,3.0050420168067227,45.51390243902439,36.8,114.6054131054131,1099.1,
939,3624,1,3.0050420168067227,17.4,26.3,114.6054131054131,574.2,
940,3633,1,3.0050420168067227,45.51390243902439,13.1,114.6054131054131,262.5,
941,3639,1,5.0,49.7,109.3,114.6054131054131,2260.5,
942,3640,1,2.0,71.5,200.2,190.3,4176.5,4.2
943,3651,0,3.0050420168067227,43.5,86.9,114.6054131054131,2601.7,5.0
944,3655,1,3.0050420168067227,74.0,207.0,196.0,5460.0,
945,3667,1,1.0,48.5,83.0,80.5,2290.0,
946,3669,0,1.0,49.7,124.7,114.6054131054131,869.4,
947,3673,1,5.0,49.7,109.3,114.6054131054131,2260.5,
948,3688,1,3.0050420168067227,57.8,87.93446200150488,105.0,3116.8,
949,3693,1,3.0050420168067227,22.4,26.3,114.6054131054131,1181.1,
950,3697,1,3.0050420168067227,43.5,98.4,114.6054131054131,229.7,4.5
951,3698,0,2.0,37.3,64.0,114.6054131054131,1148.3,
952,3699,1,3.0,76.0,206.0,206.0,4075.0,
953,3702,1,5.0,52.0,122.0,114.6054131054131,2742.0,
954,3704,1,2.0,40.0,75.0,68.0,2400.0,
955,3707,1,4.0,55.9,141.1,114.6054131054131,3349.8,4.1
956,3716,0,3.0050420168067227,18.6,14.8,114.6054131054131,413.4,
957,3742,1,3.0050420168067227,24.9,26.3,114.6054131054131,623.3,
958,3758,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
959,3760,1,3.0050420168067227,21.0,41.0,114.6054131054131,1150.0,
960,3761,1,10.0,49.7,98.4,114.6054131054131,2788.7,
961,3763,0,3.0050420168067227,28.0,50.0,114.6054131054131,1282.0,2.5
962,3779,1,3.0050420168067227,31.1,85.3,114.6054131054131,4199.5,
963,3780,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
964,3781,1,2.0,65.3,151.6,114.6054131054131,492.2,5.0
965,3787,0,3.0050420168067227,40.0,50.0,114.6054131054131,1837.0,
966,3798,1,3.0050420168067227,28.5,42.7,114.6054131054131,1099.1,
967,3799,1,3.0050420168067227,12.3,10.8,114.6054131054131,176.5,
968,3805,1,1.0,45.51390243902439,58.7,114.6054131054131,1286.1,
969,3808,1,3.0050420168067227,31.0,54.0,114.6054131054131,1345.0,
970,3868,1,3.0050420168067227,82.0,205.0,114.6054131054131,2202.0,
971,3870,1,3.0050420168067227,31.1,49.3,114.6054131054131,1640.4,4.0
972,3895,1,3.0050420168067227,45.51390243902439,8.0,114.6054131054131,199.3,
973,3912,1,3.0,52.8,98.4,100.0,2066.9,4.5
974,3917,1,7.0,62.1,141.0,114.6054131054131,3280.8,
975,3921,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
976,3930,0,4.0,45.51390243902439,20.0,114.6054131054131,1148.0,
977,3931,1,10.0,52.8,108.3,114.6054131054131,2870.8,
978,3953,1,4.0,73.3,197.5,196.9,4192.9,
979,3954,1,3.0050420168067227,34.0,87.93446200150488,41.0,2000.0,
980,3965,1,3.0050420168067227,28.0,49.3,114.6054131054131,1213.9,
981,3966,1,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
982,3971,1,3.0050420168067227,59.0,99.0,113.0,4042.0,
983,3979,0,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
984,3981,1,1.0,45.51390243902439,36.1,114.6054131054131,1197.5,
985,4006,1,1.0,83.9,87.93446200150488,114.6054131054131,2788.8,4.7
986,4012,0,1.0,45.51390243902439,150.9,114.6054131054131,492.2,
987,4015,1,3.0,40.4,68.9,114.6054131054131,1312.3,
988,4022,1,3.0050420168067227,34.2,55.8,114.6054131054131,1410.8,
989,4026,0,3.0050420168067227,99.4,123.0,114.6054131054131,3976.3,
990,4032,1,5.0,49.7,109.3,114.6054131054131,2260.5,
991,4058,1,1.0,51.0,88.0,84.0,2210.0,
992,4064,1,4.0,49.7,84.3,114.6054131054131,2198.2,5.0
993,4065,1,3.0,50.0,95.0,114.6054131054131,2100.0,
994,4071,0,1.0,53.0,137.8,114.6054131054131,722.0,
995,4079,0,5.0,52.0,122.0,114.6054131054131,2742.0,
996,4083,1,3.0,50.0,131.3,114.6054131054131,1013.8,5.0
997,4088,0,2.0,40.4,101.7,114.6054131054131,2887.2,
998,4097,0,1.0,45.51390243902439,150.9,114.6054131054131,492.2,
999,4100,1,3.0050420168067227,35.0,51.8,49.8,1312.3,
1000,4102,1,2.0,65.3,151.0,114.6054131054131,492.0,5.0
1001,4121,0,3.0050420168067227,45.51390243902439,41.0,9.0,1452.0,
1002,4145,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1003,4151,1,3.0050420168067227,28.0,45.9,114.6054131054131,1213.9,
1004,4163,1,5.0,49.7,109.3,114.6054131054131,2260.5,
1005,4164,1,10.0,44.7,98.4,114.6054131054131,2788.7,
1006,4171,1,3.0050420168067227,20.5,18.1,114.6054131054131,492.2,
1007,4174,1,3.0050420168067227,51.3,97.5,91.4,3113.0,
1008,4175,1,1.0,45.51390243902439,213.0,114.6054131054131,3179.0,
1009,4178,1,2.0,45.51390243902439,151.6,114.6054131054131,590.6,
1010,4182,0,5.0,50.0,115.0,114.6054131054131,3340.0,4.3
1011,4189,1,3.0050420168067227,11.2,20.0,114.6054131054131,393.7,
1012,4197,1,3.0050420168067227,45.51390243902439,14.0,114.6054131054131,190.0,
1013,4210,1,5.0,49.7,109.3,114.6054131054131,2510.0,
1014,4213,1,3.0050420168067227,45.51390243902439,13.0,114.6054131054131,262.5,
1015,4222,1,3.0050420168067227,45.51390243902439,5.8,114.6054131054131,75.5,
1016,4227,1,1.0,60.0,136.0,140.0,4746.0,
1017,4240,1,3.0050420168067227,70.0,185.0,114.6054131054131,630.0,
1018,4246,0,1.0,53.0,137.8,114.6054131054131,722.0,
1019,4248,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1020,4252,0,1.0,45.51390243902439,90.0,85.0,2300.0,3.4
1021,4274,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
1022,4276,1,4.0,49.7,108.3,95.2,2624.7,
1023,4282,0,3.0,49.7,98.4,114.6054131054131,2952.8,
1024,4288,0,1.0,47.8,80.4,114.6054131054131,1942.3,
1025,4293,1,3.0050420168067227,47.2,68.9,114.6054131054131,2329.4,
1026,4298,1,1.0,62.0,150.0,114.6054131054131,863.0,
1027,4299,0,1.0,45.0,56.0,47.0,635.0,4.0
1028,4303,1,4.0,49.7,108.3,95.2,2624.7,
